"id","internal_id","state_name","city_name","village_name","neighborhood_name","location_type"
1908,27859,"Благоевград",NULL,"Старчево",NULL,"village"
1909,27872,"Благоевград",NULL,"Струма",NULL,"village"
1910,27874,"Благоевград",NULL,"Струмешница",NULL,"village"
1911,27877,"Благоевград",NULL,"Струмяни",NULL,"village"
1912,27909,"Благоевград",NULL,"Сухострел",NULL,"village"
1913,27911,"Благоевград",NULL,"Сушица",NULL,"village"
1914,27913,"Благоевград",NULL,"Теплен",NULL,"village"
1915,27916,"Благоевград",NULL,"Тешово",NULL,"village"
1916,27918,"Благоевград",NULL,"Тонско Дабе",NULL,"village"
1917,27920,"Благоевград",NULL,"Тополница",NULL,"village"
1918,27924,"Благоевград",NULL,"Тросково",NULL,"village"
1919,27926,"Благоевград",NULL,"Туховища",NULL,"village"
1920,27929,"Благоевград",NULL,"Филипово",NULL,"village"
1921,27931,"Благоевград",NULL,"Хвостяне",NULL,"village"
1922,27933,"Благоевград",NULL,"Хотово",NULL,"village"
1923,27935,"Благоевград",NULL,"Храсна",NULL,"village"
1924,27937,"Благоевград",NULL,"Хърсово",NULL,"village"
1925,27941,"Благоевград",NULL,"Цапарево",NULL,"village"
1926,27943,"Благоевград",NULL,"Церово",NULL,"village"
1927,27949,"Благоевград",NULL,"Черешница",NULL,"village"
1928,27951,"Благоевград",NULL,"Черешово",NULL,"village"
1929,27954,"Благоевград",NULL,"Черна Места",NULL,"village"
1930,27956,"Благоевград",NULL,"Черниче",NULL,"village"
1931,27971,"Благоевград",NULL,"Чурилово",NULL,"village"
1932,27973,"Благоевград",NULL,"Чуричени",NULL,"village"
1933,27975,"Благоевград",NULL,"Чучулигово",NULL,"village"
1934,27977,"Благоевград",NULL,"Яворница",NULL,"village"
1935,27998,"Благоевград",NULL,"Яково",NULL,"village"
1936,28000,"Благоевград",NULL,"Яново",NULL,"village"
1937,28002,"Благоевград",NULL,"Кърналово",NULL,"village"
1938,28050,"Благоевград",NULL,"Коларово",NULL,"village"
1939,28093,"Благоевград",NULL,"Палатик",NULL,"village"
1940,28095,"Благоевград",NULL,"Златарица",NULL,"village"
1941,28097,"Благоевград",NULL,"Белевехчево",NULL,"village"
1942,28099,"Благоевград",NULL,"Вихрен",NULL,"village"
1943,28101,"Благоевград",NULL,"Голем Цалим",NULL,"village"
1944,28103,"Благоевград",NULL,"Малки Цалим",NULL,"village"
1945,28105,"Благоевград",NULL,"Стожа",NULL,"village"
1946,28107,"Благоевград",NULL,"Кърланово",NULL,"village"
1947,28109,"Благоевград",NULL,"Кашина",NULL,"village"
1948,28111,"Благоевград",NULL,"Любовище",NULL,"village"
1949,28113,"Благоевград",NULL,"Рожен",NULL,"village"
1950,28115,"Благоевград",NULL,"Сугарево",NULL,"village"
1951,28117,"Благоевград",NULL,"Богородица",NULL,"village"
1952,28671,"Търговище",NULL,"Алваново",NULL,"village"
1953,28674,"Търговище",NULL,"Александрово",NULL,"village"
1954,28708,"Търговище",NULL,"Априлово",NULL,"village"
1955,28712,"Търговище",NULL,"Баба Тонка",NULL,"village"
1956,28715,"Търговище",NULL,"Банковец",NULL,"village"
1957,28717,"Търговище",NULL,"Баячево",NULL,"village"
1958,28722,"Търговище",NULL,"Беломорци",NULL,"village"
1959,28727,"Търговище",NULL,"Берковски",NULL,"village"
1960,28729,"Търговище",NULL,"Бистра",NULL,"village"
1961,28731,"Търговище",NULL,"Богомолско",NULL,"village"
1962,28733,"Търговище",NULL,"Божурка",NULL,"village"
1963,28737,"Търговище",NULL,"Бракница",NULL,"village"
1964,28739,"Търговище",NULL,"Братово",NULL,"village"
1965,28741,"Търговище",NULL,"Буйново",NULL,"village"
1966,28743,"Търговище",NULL,"Букак",NULL,"village"
1967,28745,"Търговище",NULL,"Буховци",NULL,"village"
1968,28747,"Търговище",NULL,"Българаново",NULL,"village"
1969,28750,"Търговище",NULL,"Вардун",NULL,"village"
1970,28754,"Търговище",NULL,"Васил Левски",NULL,"village"
1971,28759,"Търговище",NULL,"Великденче",NULL,"village"
1972,28762,"Търговище",NULL,"Великовци",NULL,"village"
1973,28764,"Търговище",NULL,"Величка",NULL,"village"
1974,28767,"Търговище",NULL,"Вельово",NULL,"village"
1975,28770,"Търговище",NULL,"Веренци",NULL,"village"
1976,28775,"Търговище",NULL,"Веселец",NULL,"village"
1977,28780,"Търговище",NULL,"Висок",NULL,"village"
1978,28783,"Търговище",NULL,"Водица",NULL,"village"
1979,28788,"Търговище",NULL,"Врани Кон",NULL,"village"
1980,28795,"Търговище",NULL,"Гагово",NULL,"village"
1981,28799,"Търговище",NULL,"Глашатай",NULL,"village"
1982,28801,"Търговище",NULL,"Глогинка",NULL,"village"
1983,28803,"Търговище",NULL,"Голямо Градище",NULL,"village"
1984,28812,"Търговище",NULL,"Голямо Доляне",NULL,"village"
1985,28815,"Търговище",NULL,"Голямо Ново",NULL,"village"
1986,28817,"Търговище",NULL,"Голямо Соколово",NULL,"village"
1987,28822,"Търговище",NULL,"Голямо Църквище",NULL,"village"
1988,28826,"Търговище",NULL,"Горица",NULL,"village"
1989,28828,"Търговище",NULL,"Горна Златица",NULL,"village"
1990,28830,"Търговище",NULL,"Горна Кабда",NULL,"village"
1991,28832,"Търговище",NULL,"Горна Хубавка",NULL,"village"
1992,28842,"Търговище",NULL,"Горно Козарево",NULL,"village"
1993,28845,"Търговище",NULL,"Горно Новково",NULL,"village"
1994,28847,"Търговище",NULL,"Горско Абланово",NULL,"village"
1995,28850,"Търговище",NULL,"Горско Село",NULL,"village"
1996,28855,"Търговище",NULL,"Греевци",NULL,"village"
1997,28857,"Търговище",NULL,"Гърчиново",NULL,"village"
1998,28860,"Търговище",NULL,"Давидово",NULL,"village"
1999,28864,"Търговище",NULL,"Девино",NULL,"village"
2000,28866,"Търговище",NULL,"Длъжка Поляна",NULL,"village"
2001,28868,"Търговище",NULL,"Добротица",NULL,"village"
2002,28872,"Търговище",NULL,"Долец",NULL,"village"
2003,28874,"Търговище",NULL,"Долна Златица",NULL,"village"
2004,28876,"Търговище",NULL,"Долна Кабда",NULL,"village"
2005,28878,"Търговище",NULL,"Долна Хубавка",NULL,"village"
2006,28880,"Търговище",NULL,"Долно Козарево",NULL,"village"
2007,28885,"Търговище",NULL,"Долно Новково",NULL,"village"
2008,28888,"Търговище",NULL,"Драгановец",NULL,"village"
2009,28890,"Търговище",NULL,"Дралфа",NULL,"village"
2010,28896,"Търговище",NULL,"Дриново",NULL,"village"
2011,28899,"Търговище",NULL,"Дъбравица",NULL,"village"
2012,28901,"Търговище",NULL,"Дългач",NULL,"village"
2013,28904,"Търговище",NULL,"Еленово",NULL,"village"
2014,28908,"Търговище",NULL,"Заветно",NULL,"village"
2015,28910,"Търговище",NULL,"Зараево",NULL,"village"
2016,28912,"Търговище",NULL,"Захари Стояново",NULL,"village"
2017,28914,"Търговище",NULL,"Звезда",NULL,"village"
2018,28916,"Търговище",NULL,"Звездица",NULL,"village"
2019,28925,"Търговище",NULL,"Здравец",NULL,"village"
2020,28929,"Търговище",NULL,"Зелена Морава",NULL,"village"
2021,28934,"Търговище",NULL,"Змейно",NULL,"village"
2022,28936,"Търговище",NULL,"Иванча",NULL,"village"
2023,28938,"Търговище",NULL,"Изворово",NULL,"village"
2024,28942,"Търговище",NULL,"Илийно",NULL,"village"
2025,28946,"Търговище",NULL,"Камбурово",NULL,"village"
2026,28961,"Търговище",NULL,"Капище",NULL,"village"
2027,28964,"Търговище",NULL,"Кардам",NULL,"village"
2028,28975,"Търговище",NULL,"Кестеново",NULL,"village"
2029,28980,"Търговище",NULL,"Китино",NULL,"village"
2030,28982,"Търговище",NULL,"Ковачевец",NULL,"village"
2031,28991,"Търговище",NULL,"Козица",NULL,"village"
2032,28994,"Търговище",NULL,"Козма Презвитер",NULL,"village"
2033,29005,"Търговище",NULL,"Конак",NULL,"village"
2034,29007,"Търговище",NULL,"Коноп",NULL,"village"
2035,29011,"Търговище",NULL,"Копрец",NULL,"village"
2036,29013,"Търговище",NULL,"Кошничари",NULL,"village"
2037,29015,"Търговище",NULL,"Крайполе",NULL,"village"
2038,29017,"Търговище",NULL,"Кралево",NULL,"village"
2039,29020,"Търговище",NULL,"Красноселци",NULL,"village"
2040,29023,"Търговище",NULL,"Крепча",NULL,"village"
2041,29031,"Търговище",NULL,"Крушолак",NULL,"village"
2042,29033,"Търговище",NULL,"Кръшно",NULL,"village"
2043,29036,"Търговище",NULL,"Къпинец",NULL,"village"
2044,29038,"Търговище",NULL,"Кьосевци",NULL,"village"
2045,29042,"Търговище",NULL,"Лиляк",NULL,"village"
2046,29053,"Търговище",NULL,"Ловец",NULL,"village"
2047,29055,"Търговище",NULL,"Ломци",NULL,"village"
2048,29061,"Търговище",NULL,"Любичево",NULL,"village"
2049,29067,"Търговище",NULL,"Люблен",NULL,"village"
2050,29070,"Търговище",NULL,"Макариополско",NULL,"village"
2051,29074,"Търговище",NULL,"Маково",NULL,"village"
2052,29076,"Търговище",NULL,"Малка Черковна",NULL,"village"
2053,29080,"Търговище",NULL,"Малоградец",NULL,"village"
2054,29082,"Търговище",NULL,"Манастирица",NULL,"village"
2055,29084,"Търговище",NULL,"Манушевци",NULL,"village"
2056,29086,"Търговище",NULL,"Марчино",NULL,"village"
2057,29088,"Търговище",NULL,"Медовина",NULL,"village"
2058,29097,"Търговище",NULL,"Мечово",NULL,"village"
2059,29099,"Търговище",NULL,"Миладиновци",NULL,"village"
2060,29101,"Търговище",NULL,"Милино",NULL,"village"
2061,29103,"Търговище",NULL,"Мировец",NULL,"village"
2062,29105,"Търговище",NULL,"Могилец",NULL,"village"
2063,29111,"Търговище",NULL,"Момино",NULL,"village"
2064,29113,"Търговище",NULL,"Моравица",NULL,"village"
2065,29115,"Търговище",NULL,"Моравка",NULL,"village"
2066,29117,"Търговище",NULL,"Надарево",NULL,"village"
2067,29127,"Търговище",NULL,"Обител",NULL,"village"
2068,29133,"Търговище",NULL,"Овчарово",NULL,"village"
2069,29169,"Търговище",NULL,"Орач",NULL,"village"
2070,29172,"Търговище",NULL,"Осен",NULL,"village"
2071,29174,"Търговище",NULL,"Осиково",NULL,"village"
2072,29176,"Търговище",NULL,"Острец",NULL,"village"
2073,29178,"Търговище",NULL,"Пайдушко",NULL,"village"
2074,29180,"Търговище",NULL,"Паламарца",NULL,"village"
2075,29188,"Търговище",NULL,"Панайот Хитово",NULL,"village"
2076,29190,"Търговище",NULL,"Паничино",NULL,"village"
2077,29192,"Търговище",NULL,"Певец",NULL,"village"
2078,29194,"Търговище",NULL,"Петрино",NULL,"village"
2079,29198,"Търговище",NULL,"Пиринец",NULL,"village"
2080,29200,"Търговище",NULL,"Плъстина",NULL,"village"
2081,29208,"Търговище",NULL,"Подгорица",NULL,"village"
2082,29213,"Търговище",NULL,"Помощица",NULL,"village"
2083,29216,"Търговище",NULL,"Поройно",NULL,"village"
2084,29218,"Търговище",NULL,"Посабина",NULL,"village"
2085,29220,"Търговище",NULL,"Преселец",NULL,"village"
2086,29222,"Търговище",NULL,"Пресиян",NULL,"village"
2087,29224,"Търговище",NULL,"Пресяк",NULL,"village"
2088,29226,"Търговище",NULL,"Присойна",NULL,"village"
2089,29228,"Търговище",NULL,"Пробуда",NULL,"village"
2090,29230,"Търговище",NULL,"Пролаз",NULL,"village"
2091,29233,"Търговище",NULL,"Птичево",NULL,"village"
2092,29236,"Търговище",NULL,"Пчелно",NULL,"village"
2093,29238,"Търговище",NULL,"Пъдарино",NULL,"village"
2094,29247,"Търговище",NULL,"Първан",NULL,"village"
2095,29249,"Търговище",NULL,"Равно Село",NULL,"village"
2096,29251,"Търговище",NULL,"Разбойна",NULL,"village"
2097,29259,"Търговище",NULL,"Разделци",NULL,"village"
2098,29261,"Търговище",NULL,"Ралица",NULL,"village"
2099,29263,"Търговище",NULL,"Росина",NULL,"village"
2100,29265,"Търговище",NULL,"Росица",NULL,"village"
2101,29267,"Търговище",NULL,"Руец",NULL,"village"
